type,id,nr,name,city
"station","8001006","684","Blankenberg (Sieg)","Hennef"
"station","8001004","682","Blaichach (Allgäu)","Blaichach "
"station","8001000","676","Bissendorf","Wedemark"
"station","8013439","686","Blankenburg (Harz)","Blankenburg (Harz)"
"station","8010054","689","Blankenheim (Kr Sangerhausen)","Blankenheim "
"station","8001008","690","Blankenheim (Wald)","Blankenheim"
"station","8011205","693","Blankensee (Meckl)","Blankensee (Meckl)"
"station","8010051","683","Blankenberg (Meckl)","Blankenberg"
"station","8011206","694","Blankenstein (Saale)","Blankenstein (Saale)"
"station","8011208","699","Blechhammer (Thür)","Oberland am Rennsteig"
"station","8001018","701","Bleichenbach (Oberhess)","Ortenberg"
"station","8001015","698","Blaustein","Blaustein"
"station","8001017","700","Bleibach","Gutach"
"station","8010053","688","Blankenfelde (Kr Teltow-Fläming)","Blankenfelde "
"station","8010055","702","Bleicherode Ost","Bleicherode"
"station","8001013","695","Blaubeuren","Blaubeuren"
"station","8001009","692","Blankenloch"," Stutensee"
"station","8001027","707","Blieskastel-Lautzkirchen","Blieskastel"
"station","8011210","709","Blönsdorf","Niedergörsdorf"
"station","8001028","708","Blindheim","Blindheim"
"station","8011213","713","Blumenhagen","Blumenhagen"
"station","8011211","710","Blumberg (b Berlin)","Ahrensfelde"
"station","8001030","714","Wesel-Blumenkamp","Wesel"
"station","8010050","680","Bitterfeld","Bitterfeld-Wolfen"
"station","8000036","622","Bielefeld Hbf","Bielefeld"
"station","8011215","719","Bobitz","Bobitz"
"station","8005979","718","Böbingen (Rems)","Böbingen (Rems)"
"station","8001032","716","Bobenheim","Bobenheim"
"station","8001035","725","Bochum-Riemke","Bochum"
"station","8001034","721","Bobstadt","Bürstadt"
"station","8001033","717","Bobingen","Bobingen"
"station","8001038","727","Bochum-Dahlhausen","Bochum"
"station","8001039","728","Bochum-Ehrenfeld","Bochum"
"station","8001046","734","Bodelsberg","Sulzberg"
"station","8001045","733","Hamm-Bockum-Hövel","Hamm"
"station","8000040","723","Bocholt","Bocholt"
"station","8001048","736","Bodenburg","Bad Salzdetfurth"
"station","8001047","735","Bodelshausen","Bodelshausen"
"station","8006710","729","Bochum-Hamme","Bochum"
"station","8001050","738","Bodenfelde","Bodenfelde"
"station","8001051","740","Bodenmais","Bodenmais"
"station","8001052","742","Bad Bodenteich","Bad Bodenteich"
"station","8000358","730","Bochum-Langendreer","Bochum"
"station","8011219","741","Bodenrode","Bodenrode"
"station","8001007","687","Blankenese","Hamburg"
"station","8001054","743","Bodenwöhr Nord","Bodenwöhr"
"station","8001069","746","Bogen","Bogen"
"station","8000359","739","Bodenheim","Bodenheim"
"station","8001058","752","Böhmhof","Bodenmais"
"station","8001057","747","Böhl-Iggelheim","Böhl-Iggelheim"
"station","8001071","753","Bohmte","Bohmte"
"station","8001059","756","Böhringen-Rickelshausen","Radolfzell"
"station","8001072","757","Boisheim","Viersen"
"station","8011222","750","Böhlen Werke","Böhlen"
"station","8013471","749","Böhlen (b Leipzig)","Böhlen"
"station","8011230","758","Boizenburg (Elbe)","Boizenburg/ Elbe"
"station","8001061","763","Bönen","Bönen"
"station","8004474","731","Bochum-Langendreer West","Bochum"
"station","8001080","762","Bondorf (b Herrenberg)","Bondorf "
"station","8001089","773","Bookholzberg","Ganderkesee"
"station","8001090","775","Bopfingen","Bopfingen"
"station","8001083","769","Bonn-Beuel","Bonn"
"station","8001086","772","Bonn-Oberkassel","Bonn"
"station","8001055","720","Böblingen","Böblingen"
"station","8001093","779","Borgeln","Welver-Borgeln"
"station","8000045","776","Boppard Hbf","Boppard"
"station","8001095","780","Borgholzhausen","Borgholzhausen"
"station","8001092","778","Bordesholm","Bordesholm"
"station","8001085","771","Bonn-Mehlem","Bonn"
"station","8001084","770","Bonn-Duisdorf","Bonn"
"station","8001096","781","Steinfurt-Borghorst","Steinfurt-Borghorst"
"station","8001097","783","Bork (Westf)","Selm (Bork)"
"station","8006711","726","Bochum West","Bochum"
"station","8001098","784","Borken (Hess)","Borken (Hessen)"
"station","8011226","790","Börnecke (Harz)","Blankenburg (Harz)"
"station","8080200","782","Borgsdorf","Hohen Neuendorf OTBorgsdo"
"station","8011238","786","Borkheide","Borkheide"
"station","8001104","796","Borsdorf (Hess)","Nidda"
"station","8011228","799","Bösdorf (Sachs-Anh)","Bösdorf"
"station","8001063","798","Börßum","Börßum"
"station","8000346","785","Borken (Westf)","Borken"
"station","8011242","788","Borna (b Leipzig)","Borna"
"station","8001065","800","Senden-Bösensell","Senden-Bösensell"
"station","8001106","802","Wildeck-Bosserode","Wildeck-Bosserode"
"station","8001066","801","Bösperde","Menden (Sauerland)"
"station","8001108","806","Bottrop-Vonderort","Bottrop"
"station","8010059","797","Borsdorf (Sachs)","Borsdorf "
"station","8001110","807","Bous (Saar)","Bous (Saar)"
"station","8001112","809","Brachbach","Mudersbach"
"station","8001113","810","Brachelen","Hückelhoven"
"station","8001107","805","Bottrop-Boy","Bottrop"
"station","8001118","814","Brake (b Bielefeld)","Bielefeld"
"station","8011248","813","Brahlstorf","Brahlstorf"
"station","8001120","815","Brake (Unterweser)","Brake "
"station","8089009","803","Botanischer Garten","Berlin"
"station","8001123","819","Bramstedt (b Syke)","Bassum"
"station","8011250","820","Brand Tropical Islands","Halbe OT Brand"
"station","8001122","818","Bramsche","Bramsche"
"station","8000047","804","Bottrop Hbf","Bottrop"
"station","8011252","825","Brandenburg-Altstadt","Brandenburg an der Havel"
"station","8001129","828","Brannenburg","Brannenburg"
"station","8001121","816","Brakel (Kr Höxter)","Brakel "
"station","8001130","829","Braubach","Braubach"
"station","8011255","833","Braunsbedra","Braunsbedra"
"station","8001132","831","Leun/Braunfels","Leun"
"station","8001082","768","Bonn-Bad Godesberg","Bonn"
"station","8011256","834","Braunsbedra Ost","Braunsbedra"
"station","8000048","811","Bielefeld-Brackwede","Bielefeld"
"station","8011257","837","Braunsdorf-Lichtenwalde","Niederwiesa"
"station","8011258","839","Breddin","Breddin"
"station","8001137","840","Bredelar","Marsberg"
"station","8001139","842","Bredstedt","Bredstedt"
"station","8001143","845","Breisach","Breisach"
"station","8001147","849","Breitenbrunn (Schwab)","Breitenbrunn"
"station","8001134","836","Braunschweig-Gliesmarode","Braunschweig"
"station","8011264","851","Breitendorf","Hochkirch-Breitendorf"
"station","8001135","838","Brebach","Saarbrücken"
"station","8011260","844","Brehna","Brehna"
"station","8010060","823","Brandenburg Hbf","Brandenburg an der Havel"
"station","8011265","854","Breitungen (Werra)","Breitungen/Werra"
"station","8001153","853","Breitscheidt (Kr Altenkirchen)","Breitscheidt "
"station","8001149","852","Breitengüßbach","Breitengüßbach"
"station","8001155","856","Bremen Neustadt","Bremen"
"station","8001159","859","Bremen-Lesum","Bremen"
"station","8001157","858","Bremen-Hemelingen","Bremen"
"station","8089008","791","Bornholmer Straße","Berlin"
"station","8001160","860","Bremen-Mahndorf","Bremen"
"station","8001161","861","Bremen-Oberneuland","Bremen"
"station","8001156","857","Bremen-Burg","Bremen"
"station","8000041","724","Bochum Hbf","Bochum"
"station","8001163","863","Bremen-Schönebeck","Bremen"
"station","8001162","862","Bremen-Oslebshausen","Bremen"
"station","8001165","865","Bremen-St Magnus","Bremen"
"station","8001168","870","Bremerhaven-Lehe Pbf","Bremerhaven"
"station","8010061","874","Bretleben","Bretleben"
"station","8011267","873","Breternitz","Kaulsdorf OT Breteritz"
"station","8001166","866","Bremen-Vegesack","Bremen"
"station","8000051","868","Bremerhaven Hbf","Bremerhaven"
"station","8001176","880","Brettorf","Dötlingen"
"station","8001170","871","Bremerhaven-Wulsdorf","Bremerhaven"
"station","8001177","881","Bretzenheim (Nahe)","Bretzenheim "
"station","8001178","882","Bretzfeld","Bretzfeld"
"station","8001180","883","Nettetal-Breyell","Nettetal"
"station","8013472","885","Brieselang","Brieselang"
"station","8011269","886","Briesen (Mark)","Briesen (Mark)"
"station","8000054","888","Brilon Wald","Brilon"
"station","8001164","864","Bremen-Sebaldsbrück","Bremen"
"station","8000049","835","Braunschweig Hbf","Braunschweig"
"station","8001185","891","Brockhöfe","Wriedel"
"station","8010064","889","Britz","Britz"
"station","8001167","867","Bremen-Walle","Bremen"
"station","8001186","893","Brohl","Brohl"
"station","8001190","895","Brokstedt","Brokstedt"
"station","8011270","892","Broderstorf","Broderstorf"
"station","8001188","894","Lengede-Broistedt","Lengede"
"station","8001196","899","Bruchenbrücken","Friedberg (Hess.)"
"station","8000053","875","Bretten","Bretten"
"station","8001183","890","Ostbevern","Ostbevern"
"station","8001201","903","Bruchmühlen","Melle"
"station","8001209","908","Ahrbrück","Ahrbrück"
"station","8001198","900","Bruchhausen (b Ettlingen)"," Ettlingen"
"station","8001200","902","Bruchmühlbach-Miesau","Bruchmühlbach-Miesau"
"station","8001203","910","Bruckberg","Bruckberg"
"station","8001205","911","Brucken","Lenningen"
"station","8001207","912","Bruckmühl","Bruckmühl"
"station","8001191","896","Lörrach-Brombach/Hauingen","Lörrach"
"station","8011271","909","Brück (Mark)","Brück"
"station","8001213","915","Lüdenscheid Brügge (Westf)","Lüdenscheid"
"station","8000044","767","Bonn Hbf","Bonn"
"station","8001199","901","Bruchköbel","Bruchköbel"
"station","8011277","919","Brunau-Packebusch","Brunau-Packebusch"
"station","8002850","918","Hinrichssegen","Bruckmühl"
"station","8001221","923","Bubach","Eppelborn"
"station","8001225","927","Buchbrunn-Mainstockheim","Buchbrunn-Mainstockheim"
"station","8001238","926","Bübingen","Saarbrücken"
"station","8001242","934","Büchenbach","Büchenbach"
"station","8011281","936","Buchenhorst","Velgast"
"station","8001231","935","Buchenhain","Baierbrunn"
"station","8001223","924","Bubenreuth","Bubenreuth"
"station","8001244","937","Büches-Düdelsheim","Büdingen "
"station","8011282","942","Buchholz (Zauche)","Niemegk"
"station","8001235","940","Boppard-Buchholz","Boppard"
"station","8001234","939","Buchholz (Baden)","Waldkirch"
"station","8000058","929","Büchen","Büchen"
"station","8011284","949","Buckow (b Beeskow)","Rietz-Neuendorf"
"station","8001245","948","Bückeburg","Bückeburg"
"station","8001215","917","Brühl","Brühl"
"station","8001249","956","Büdingen (Westerwald)","Nistertal-Büdingen"
"station","8001229","933","Buchenau (Oberbay)","Fürstenfeldbruck"
"station","8001248","955","Schöneck-Büdesheim","Schöneck"
"station","8010067","958","Bufleben","Warza"
"station","8001236","945","Dreieich-Buchschlag","Dreieich"
"station","8001237","954","Budenheim","Budenheim"
"station","8001262","959","Buggingen","Buggingen"
"station","8001250","957","Büdingen (Oberhess)","Büdingen (Oberhess)"
"station","8001264","962","Buir","Kerpen"
"station","8001266","963","Buldern","Dülmen"
"station","8000057","944","Buchloe","Buchloe"
"station","8000055","904","Bruchsal","Bruchsal"
"station","8001267","964","Bullay DB","Bullay"
"station","8011290","966","Bülzig","Zahna-Elster OT Bülzig"
"station","8001268","972","Burbach (Kr Siegen)","Burbach "
"station","8000056","941","Buchholz (Nordheide)","Buchholz i.d.Nordheide"
"station","8001273","976","Burg (Dithm)","Burg"
"station","8001271","975","Burg (Dillkr) Nord","Herborn"
"station","8011294","973","Burg (b Magdeburg)","Burg"
"station","8011293","977","Burg Stargard (Meckl)","Burg Stargard (Meckl)"
"station","8001277","980","Burgbernheim","Burgbernheim"
"station","8000061","978","Burg-und Nieder Gemünden","Gemünden (Felda)"
"station","8001276","979","Burgau (Schwab)","Burgau"
"station","8001278","981","Burgbernheim-Wildbad","Burgbernheim-Wildbad"
"station","8000059","968","Bünde (Westf)","Bünde "
"station","8001285","986","Burgheim","Burgheim"
"station","8001256","983","Bürgeln","Cölbe"
"station","8001283","984","Burghaun (Kr Hünfeld)","Burghaun  "
"station","8001287","987","Burgholzhausen v d Höhe","Friedrichsdorf"
"station","8001290","992","Burglauer","Burglauer"
"station","8011296","989","Burgkemnitz","Burgkemnitz"
"station","8001289","991","Burgkunstadt","Burgkunstadt"
"station","8001293","994","Burgsinn","Burgsinn"
"station","8001279","982","Burgdorf (Han)","Burgdorf "
"station","8001252","960","Bühl (Baden)","Bühl "
"station","8001296","996","Burgstall (Murr)","Burgstetten"
"station","8000062","997","Steinfurt-Burgsteinfurt","Steinfurt-Burgsteinfurt"
"station","8011298","1000","Burkhardswalde-Maxen","Müglitztal-Burkhardswalde"
"station","8011297","995","Burgstädt","Burgstädt"
"station","8001297","998","Burgthann","Burgthann"
"station","8001258","1006","Büsenbachtal","Handeloh-Wörme"
"station","8011302","1005","Buschow","Märkisch Luch OT Buschow"
"station","8001259","1008","Büsum","Büsum"
"station","8001310","1009","Buttenheim","Altendorf"
"station","8011304","1012","Buttstädt","Buttstädt"
"station","8001261","1011","Büttgen","Kaarst"
"station","8001316","1016","Cadenberge","Cadenberge"
"station","8010066","1014","Bützow","Bützow"
"station","8000360","1002","Bürstadt","Bürstadt"
"station","8001317","1017","Cadolzburg","Cadolzburg"
"station","8001298","999","Regensburg-Burgweinting","Regensburg"
"station","8001312","1013","Butzbach","Butzbach"
"station","8010071","1021","Calbe (Saale) West","Calbe (Saale)"
"station","8010070","1020","Calbe (Saale) Ost","Calbe (Saale)"
"station","8001318","1022","Calberlah","Calberlah"
"station","8010069","1019","Calau (Niederlausitz)","Calau "
"station","8089010","951","Buckower Chaussee","Berlin"
"station","8013474","1026","Camburg (Saale)","Camburg (Saale)"
"station","8011307","1027","Cammin (Meckl)","Cammin (Meckl)"
"station","8011311","1032","Casekow","Casekow"
"station","8001323","1028","Capelle (Westf)","Nordkirchen-Capelle"
"station","8011308","1029","Caputh-Geltow","Schwielowsee OT Caputh"
"station","8001329","1035","Castrop-Rauxel-Merklinde","Castrop-Rauxel"
"station","8001331","1038","Chamerau","Chamerau"
"station","8000063","1025","Calw","Calw"
"station","8001315","1015","Buxtehude","Buxtehude"
"station","8001330","1037","Cham (Oberpf)","Cham "
"station","8011970","1041","Chemnitz Kinderwaldstätte","Chemnitz"
"station","8000050","855","Bremen Hbf","Bremen"
"station","8011974","1046","Chemnitz-Borna Hp","Chemnitz "
"station","8001328","1034","Castrop-Rauxel Süd","Castrop-Rauxel"
"station","8089107","970","Bundesplatz","Berlin"
"station","8011314","1055","Chorin","Chorin"
"station","8001327","1033","Castrop-Rauxel Hbf","Castrop-Rauxel"
"station","8000064","1036","Celle Pbf","Celle"
"station","8013450","1050","Chemnitz-Hilbersdorf Hp","Chemnitz "
"station","8011315","1057","Clausnitz","Rechenberg-Bienenmühle"
"station","8001335","1056","Clarholz","Clarholz"
"station","8001337","1058","Cloppenburg","Cloppenburg"
"station","8011980","1053","Chemnitz-Siegmar","Chemnitz "
"station","8001340","1061","Cochem (Mosel)","Cochem "
"station","8000066","1062","Coesfeld (Westf)","Coesfeld"
"station","8001339","1060","Coburg-Neuses","Coburg-Neuses"
"station","8001341","1068","Contwig","Contwig"
"station","8001342","1069","Coppenbrügge","Coppenbrügge"
"station","8011319","1072","Coschen","Neißemünde"
"station","8000065","1063","Cölbe","Cölbe"
"station","8011320","1073","Cossebaude","Dresden-Cossebaude"
"station","8011979","1052","Chemnitz-Schönau","Chemnitz "
"station","8011971","1042","Chemnitz Mitte","Chemnitz "
"station","8011322","1075","Coswig (Anh)","Coswig (Anhalt)"
"station","8010074","1080","Cranzahl","Sehmatal"
"station","8080840","1070","Leipzig Coppiplatz","Leipzig"
"station","8010072","1076","Coswig (Bz Dresden)","Coswig"
"station","8001348","1083","Creußen (Oberfr)","Creußen (Oberfr)"
"station","8001338","1059","Coburg","Coburg"
"station","8001347","1082","Creidlitz","Creidlitz"
"station","8011325","1084","Crimmitschau","Crimmitschau"
"station","8011334","1098","Dabendorf","Zossen"
"station","8001352","1095","Cuxhaven","Cuxhaven"
"station","8011335","1101","Dachrieden","Unstruttal"
"station","8010185","1044","Chemnitz Süd","Chemnitz "
"station","8011336","1102","Dachwig","Dachwig"
"station","8001355","1100","Dachau Stadt","Dachau"
"station","8003403","1096","Konz Mitte","Konz"
"station","8001358","1104","Dahlbruch","Hilchenbach"
"station","8001357","1103","Dahl","Hagen"
"station","8001359","1105","Dahlem (Eifel)","Dahlem"
"station","8001362","1108","Dahlerbrück","Schalksmühle"
"station","8001360","1107","Dahlenburg","Dahlenburg"
